country,year,iso_code,region,population,gdp,co2,co2_per_capita,co2_per_gdp,coal_co2,oil_co2,gas_co2,cement_co2,flaring_co2,other_co2
United Arab Emirates,1982,ARE,Asia,4846504,161887553035,12.81,2.64,79.1051,5.12,4.1,2.69,0.51,0.26,0.13
United Arab Emirates,1983,ARE,Asia,4964995,160268259215,14.09,2.84,87.9454,5.64,4.51,2.96,0.56,0.28,0.14
United Arab Emirates,1984,ARE,Asia,5168552,175890836777,17.05,3.3,96.9302,6.82,5.46,3.58,0.68,0.34,0.17
United Arab Emirates,1985,ARE,Asia,5430362,181894398067,21.04,3.87,115.6653,8.42,6.73,4.42,0.84,0.42,0.21
United Arab Emirates,1986,ARE,Asia,5475532,182514315180,24.53,4.48,134.3782,9.81,7.85,5.15,0.98,0.49,0.25
United Arab Emirates,1987,ARE,Asia,5759848,194055297710,27.86,4.84,143.5888,11.15,8.92,5.85,1.11,0.56,0.28
United Arab Emirates,1988,ARE,Asia,5910629,193569547829,33.84,5.72,174.807,13.53,10.83,7.11,1.35,0.68,0.34
United Arab Emirates,1989,ARE,Asia,5869236,207228473101,40.5,6.9,195.4472,16.2,12.96,8.51,1.62,0.81,0.41
United Arab Emirates,1990,ARE,Asia,6019632,224112505434,42.64,7.08,190.2635,17.06,13.64,8.95,1.71,0.85,0.43
United Arab Emirates,1991,ARE,Asia,6331269,221883960218,48.95,7.73,220.6214,19.58,15.66,10.28,1.96,0.98,0.49
United Arab Emirates,1992,ARE,Asia,6353731,239366281474,59.81,9.41,249.8658,23.92,19.14,12.56,2.39,1.2,0.6
United Arab Emirates,1993,ARE,Asia,6390319,241619097572,64.81,10.14,268.2311,25.92,20.74,13.61,2.59,1.3,0.65
United Arab Emirates,1994,ARE,Asia,6596035,239877535709,78.72,11.93,328.181,31.49,25.19,16.53,3.15,1.57,0.79
United Arab Emirates,1995,ARE,Asia,6817736,257714861521,82.45,12.09,319.9462,32.98,26.39,17.32,3.3,1.65,0.82
United Arab Emirates,1996,ARE,Asia,7007469,264028009801,94.11,13.43,356.4278,37.64,30.11,19.76,3.76,1.88,0.94
United Arab Emirates,1997,ARE,Asia,6952932,269429872135,99.7,14.34,370.0412,39.88,31.9,20.94,3.99,1.99,1.0
United Arab Emirates,1998,ARE,Asia,7074827,269923297291,113.81,16.09,421.6555,45.53,36.42,23.9,4.55,2.28,1.14
United Arab Emirates,1999,ARE,Asia,7439288,286684070095,115.13,15.48,401.5858,46.05,36.84,24.18,4.61,2.3,1.15
United Arab Emirates,2000,ARE,Asia,7518205,284956938125,121.17,16.12,425.2178,48.47,38.77,25.45,4.85,2.42,1.21
United Arab Emirates,2001,ARE,Asia,7597000,294052292000,128.81,16.96,438.0648,51.53,41.22,27.05,5.15,2.58,1.29
United Arab Emirates,2002,ARE,Asia,7777841,312448738310,153.63,19.75,491.6847,61.45,49.16,32.26,6.15,3.07,1.54
United Arab Emirates,2003,ARE,Asia,7796736,317632803974,143.21,18.37,450.8814,57.29,45.83,30.08,5.73,2.86,1.43
United Arab Emirates,2004,ARE,Asia,8023971,347024706581,160.98,20.06,463.8894,64.39,51.51,33.81,6.44,3.22,1.61
United Arab Emirates,2005,ARE,Asia,8022317,337616662770,151.64,18.9,449.1588,60.66,48.53,31.85,6.07,3.03,1.52
United Arab Emirates,2006,ARE,Asia,8100648,360003557000,156.68,19.34,435.2113,62.67,50.14,32.9,6.27,3.13,1.57
United Arab Emirates,2007,ARE,Asia,8380254,361212787661,169.76,20.26,469.9853,67.91,54.32,35.65,6.79,3.4,1.7
United Arab Emirates,2008,ARE,Asia,8395910,376912264518,171.96,20.48,456.2267,68.78,55.03,36.11,6.88,3.44,1.72
United Arab Emirates,2009,ARE,Asia,8705285,369619823667,186.69,21.45,505.0805,74.68,59.74,39.2,7.47,3.73,1.87
United Arab Emirates,2010,ARE,Asia,8605658,405265168089,189.03,21.97,466.4369,75.61,60.49,39.7,7.56,3.78,1.89
United Arab Emirates,2011,ARE,Asia,8921869,398799154198,186.99,20.96,468.8809,74.8,59.84,39.27,7.48,3.74,1.87
United Arab Emirates,2012,ARE,Asia,9043040,420660050800,184.22,20.37,437.9381,73.69,58.95,38.69,7.37,3.68,1.84
United Arab Emirates,2013,ARE,Asia,8910538,411188645030,181.88,20.41,442.3368,72.75,58.2,38.2,7.28,3.64,1.82
United Arab Emirates,2014,ARE,Asia,9225881,409482380447,180.51,19.57,440.8241,72.2,57.76,37.91,7.22,3.61,1.81
United Arab Emirates,2015,ARE,Asia,9205260,443911626995,196.8,21.38,443.3251,78.72,62.98,41.33,7.87,3.94,1.97
United Arab Emirates,2016,ARE,Asia,9498085,424240954555,188.71,19.87,444.8092,75.48,60.39,39.63,7.55,3.77,1.89
United Arab Emirates,2017,ARE,Asia,9434570,455025958249,188.78,20.01,414.8691,75.51,60.41,39.64,7.55,3.78,1.89
United Arab Emirates,2018,ARE,Asia,9657549,451854685361,180.25,18.66,398.906,72.1,57.68,37.85,7.21,3.6,1.8
United Arab Emirates,2019,ARE,Asia,9661273,482338547513,175.83,18.2,364.542,70.33,56.27,36.92,7.03,3.52,1.76
United Arab Emirates,2020,ARE,Asia,9676831,509762933297,199.86,20.65,392.0718,79.95,63.96,41.97,7.99,4.0,2.0
United Arab Emirates,2021,ARE,Asia,9773033,494916722027,183.55,18.78,370.8632,73.42,58.73,38.54,7.34,3.67,1.84
United Arab Emirates,2022,ARE,Asia,9970172,523097161606,187.21,18.78,357.8904,74.88,59.91,39.31,7.49,3.74,1.87
United Arab Emirates,2023,ARE,Asia,10210680,517789852870,178.76,17.51,345.2283,71.5,57.2,37.54,7.15,3.58,1.79
United Kingdom,1800,GBR,Europe,13149390,60155343434,17.0,1.29,282.6017,6.8,5.44,3.57,0.68,0.34,0.17
United Kingdom,1801,GBR,Europe,14713830,59742161649,17.12,1.16,286.495,6.85,5.48,3.59,0.68,0.34,0.17
United Kingdom,1802,GBR,Europe,15403400,60855406388,17.68,1.15,290.5847,7.07,5.66,3.71,0.71,0.35,0.18
United Kingdom,1803,GBR,Europe,15780068,59806863933,17.99,1.14,300.8443,7.2,5.76,3.78,0.72,0.36,0.18
United Kingdom,1804,GBR,Europe,16404518,62458436798,17.87,1.09,286.1764,7.15,5.72,3.75,0.71,0.36,0.18
United Kingdom,1805,GBR,Europe,17213686,63402037163,17.03,0.99,268.6541,6.81,5.45,3.58,0.68,0.34,0.17
United Kingdom,1806,GBR,Europe,17535787,62462785684,17.0,0.97,272.1621,6.8,5.44,3.57,0.68,0.34,0.17
United Kingdom,1807,GBR,Europe,18485975,63391511746,17.34,0.94,273.5159,6.94,5.55,3.64,0.69,0.35,0.17
United Kingdom,1808,GBR,Europe,18872150,60767531876,17.83,0.94,293.391,7.13,5.71,3.74,0.71,0.36,0.18
United Kingdom,1809,GBR,Europe,19453581,59289786200,17.45,0.9,294.2501,6.98,5.58,3.66,0.7,0.35,0.17
United Kingdom,1810,GBR,Europe,19331880,62861018817,17.48,0.9,278.0825,6.99,5.59,3.67,0.7,0.35,0.17
United Kingdom,1811,GBR,Europe,20316414,60543313462,18.15,0.89,299.8674,7.26,5.81,3.81,0.73,0.36,0.18
United Kingdom,1812,GBR,Europe,20296575,62451602867,17.37,0.86,278.1018,6.95,5.56,3.65,0.69,0.35,0.17
United Kingdom,1813,GBR,Europe,20626649,59991753804,18.3,0.89,305.017,7.32,5.86,3.84,0.73,0.37,0.18
United Kingdom,1814,GBR,Europe,20764439,58828749958,17.55,0.85,298.3051,7.02,5.62,3.69,0.7,0.35,0.18
United Kingdom,1815,GBR,Europe,21142839,64424452224,17.46,0.83,271.0129,6.98,5.59,3.67,0.7,0.35,0.17
United Kingdom,1816,GBR,Europe,22071807,59289077259,17.73,0.8,299.1112,7.09,5.67,3.72,0.71,0.35,0.18
United Kingdom,1817,GBR,Europe,22234732,64398904903,18.34,0.82,284.724,7.33,5.87,3.85,0.73,0.37,0.18
United Kingdom,1818,GBR,Europe,22386795,64330498786,17.25,0.77,268.1134,6.9,5.52,3.62,0.69,0.34,0.17
United Kingdom,1819,GBR,Europe,23095398,63204043158,17.42,0.75,275.6706,6.97,5.58,3.66,0.7,0.35,0.17
United Kingdom,1820,GBR,Europe,23110454,62378856987,18.83,0.81,301.9213,7.53,6.03,3.96,0.75,0.38,0.19
United Kingdom,1821,GBR,Europe,23760138,61877735289,17.48,0.74,282.5666,6.99,5.6,3.67,0.7,0.35,0.17
United Kingdom,1822,GBR,Europe,23891759,63647863489,18.24,0.76,286.6512,7.3,5.84,3.83,0.73,0.36,0.18
United Kingdom,1823,GBR,Europe,24678251,60107158663,18.32,0.74,304.7414,7.33,5.86,3.85,0.73,0.37,0.18
United Kingdom,1824,GBR,Europe,25011240,61201562645,18.21,0.73,297.4612,7.28,5.83,3.82,0.73,0.36,0.18
United Kingdom,1825,GBR,Europe,24999193,62133054412,18.54,0.74,298.3842,7.42,5.93,3.89,0.74,0.37,0.19
United Kingdom,1826,GBR,Europe,25194113,60854709522,17.83,0.71,293.0074,7.13,5.71,3.74,0.71,0.36,0.18
United Kingdom,1827,GBR,Europe,25524038,60954766828,18.47,0.72,303.0735,7.39,5.91,3.88,0.74,0.37,0.18
United Kingdom,1828,GBR,Europe,26299097,60357947858,18.19,0.69,301.4092,7.28,5.82,3.82,0.73,0.36,0.18
United Kingdom,1829,GBR,Europe,26113541,61794383354,18.78,0.72,303.8746,7.51,6.01,3.94,0.75,0.38,0.19
United Kingdom,1830,GBR,Europe,26294305,63552527602,17.87,0.68,281.109,7.15,5.72,3.75,0.71,0.36,0.18
United Kingdom,1831,GBR,Europe,26463434,59567384241,18.71,0.71,314.1433,7.49,5.99,3.93,0.75,0.37,0.19
United Kingdom,1832,GBR,Europe,27177846,64067418858,18.05,0.66,281.6657,7.22,5.77,3.79,0.72,0.36,0.18
United Kingdom,1833,GBR,Europe,27495224,62560998194,18.27,0.66,292.026,7.31,5.85,3.84,0.73,0.37,0.18
United Kingdom,1834,GBR,Europe,28192219,63384897526,18.21,0.65,287.2456,7.28,5.83,3.82,0.73,0.36,0.18
United Kingdom,1835,GBR,Europe,27794975,61745010853,18.19,0.65,294.5859,7.28,5.82,3.82,0.73,0.36,0.18
United Kingdom,1836,GBR,Europe,28266119,63116232547,19.45,0.69,308.1538,7.78,6.22,4.08,0.78,0.39,0.19
United Kingdom,1837,GBR,Europe,29045760,58429470440,18.48,0.64,316.3175,7.39,5.91,3.88,0.74,0.37,0.18
United Kingdom,1838,GBR,Europe,29355100,63354855808,19.75,0.67,311.687,7.9,6.32,4.15,0.79,0.39,0.2
United Kingdom,1839,GBR,Europe,29130757,58576452595,19.88,0.68,339.4085,7.95,6.36,4.18,0.8,0.4,0.2
United Kingdom,1840,GBR,Europe,29501208,63794068131,19.18,0.65,300.5872,7.67,6.14,4.03,0.77,0.38,0.19
United Kingdom,1841,GBR,Europe,29596363,64420651268,18.41,0.62,285.7694,7.36,5.89,3.87,0.74,0.37,0.18
United Kingdom,1842,GBR,Europe,30631586,60135574218,18.9,0.62,314.3208,7.56,6.05,3.97,0.76,0.38,0.19
United Kingdom,1843,GBR,Europe,29924584,59621355936,19.76,0.66,331.4993,7.91,6.32,4.15,0.79,0.4,0.2
United Kingdom,1844,GBR,Europe,31195743,63029331054,18.99,0.61,301.2694,7.6,6.08,3.99,0.76,0.38,0.19
United Kingdom,1845,GBR,Europe,31164985,59883581733,18.5,0.59,308.9019,7.4,5.92,3.88,0.74,0.37,0.18
United Kingdom,1846,GBR,Europe,31248769,63644553033,19.46,0.62,305.6955,7.78,6.23,4.09,0.78,0.39,0.19
United Kingdom,1847,GBR,Europe,30891025,58961453516,20.07,0.65,340.3313,8.03,6.42,4.21,0.8,0.4,0.2
United Kingdom,1848,GBR,Europe,31716918,59103364906,20.02,0.63,338.7881,8.01,6.41,4.2,0.8,0.4,0.2
United Kingdom,1849,GBR,Europe,31896517,64341990548,18.87,0.59,293.207,7.55,6.04,3.96,0.75,0.38,0.19
United Kingdom,1850,GBR,Europe,31842339,62467370835,19.89,0.62,318.3703,7.96,6.36,4.18,0.8,0.4,0.2
United Kingdom,1851,GBR,Europe,32746905,63529887558,19.05,0.58,299.9086,7.62,6.1,4.0,0.76,0.38,0.19
United Kingdom,1852,GBR,Europe,33423536,60321382377,19.1,0.57,316.6078,7.64,6.11,4.01,0.76,0.38,0.19
United Kingdom,1853,GBR,Europe,33148017,62483610222,20.44,0.62,327.1263,8.18,6.54,4.29,0.82,0.41,0.2
United Kingdom,1854,GBR,Europe,33611035,61978644820,19.26,0.57,310.7441,7.7,6.16,4.04,0.77,0.39,0.19
United Kingdom,1855,GBR,Europe,33002646,62033341738,19.34,0.59,311.7051,7.73,6.19,4.06,0.77,0.39,0.19
United Kingdom,1856,GBR,Europe,33727073,62520749302,18.86,0.56,301.7318,7.55,6.04,3.96,0.75,0.38,0.19
United Kingdom,1857,GBR,Europe,33570132,61862705323,20.64,0.61,333.7211,8.26,6.61,4.34,0.83,0.41,0.21
United Kingdom,1858,GBR,Europe,34501748,60964442948,20.54,0.6,336.9499,8.22,6.57,4.31,0.82,0.41,0.21
United Kingdom,1859,GBR,Europe,35205779,60024165343,20.26,0.58,337.5936,8.11,6.48,4.26,0.81,0.41,0.2
United Kingdom,1860,GBR,Europe,35075334,63049089372,20.56,0.59,326.1274,8.22,6.58,4.32,0.82,0.41,0.21
United Kingdom,1861,GBR,Europe,34505284,59719312720,19.41,0.56,325.0412,7.76,6.21,4.08,0.78,0.39,0.19
United Kingdom,1862,GBR,Europe,35142356,62581055440,20.08,0.57,320.8315,8.03,6.42,4.22,0.8,0.4,0.2
United Kingdom,1863,GBR,Europe,35667183,59762663531,19.91,0.56,333.1891,7.96,6.37,4.18,0.8,0.4,0.2
United Kingdom,1864,GBR,Europe,35702311,62169527244,19.44,0.54,312.7067,7.78,6.22,4.08,0.78,0.39,0.19
United Kingdom,1865,GBR,Europe,36567549,62917060560,20.29,0.55,322.4376,8.11,6.49,4.26,0.81,0.41,0.2
United Kingdom,1866,GBR,Europe,36786981,59672903278,21.22,0.58,355.6535,8.49,6.79,4.46,0.85,0.42,0.21
United Kingdom,1867,GBR,Europe,36735946,58698051867,19.48,0.53,331.8328,7.79,6.23,4.09,0.78,0.39,0.19
United Kingdom,1868,GBR,Europe,36627570,59134178782,20.04,0.55,338.91,8.02,6.41,4.21,0.8,0.4,0.2
United Kingdom,1869,GBR,Europe,36691773,62050821379,19.92,0.54,321.0095,7.97,6.37,4.18,0.8,0.4,0.2
United Kingdom,1870,GBR,Europe,36705922,63545600934,20.03,0.55,315.2282,8.01,6.41,4.21,0.8,0.4,0.2
United Kingdom,1871,GBR,Europe,37314450,58606280482,21.46,0.58,366.2275,8.59,6.87,4.51,0.86,0.43,0.21
United Kingdom,1872,GBR,Europe,37638537,62837688731,20.61,0.55,327.9241,8.24,6.59,4.33,0.82,0.41,0.21
United Kingdom,1873,GBR,Europe,38273447,60425696486,20.65,0.54,341.7944,8.26,6.61,4.34,0.83,0.41,0.21
United Kingdom,1874,GBR,Europe,38483551,61268164191,21.32,0.55,347.902,8.53,6.82,4.48,0.85,0.43,0.21
United Kingdom,1875,GBR,Europe,37814511,64033197636,20.11,0.53,313.9853,8.04,6.43,4.22,0.8,0.4,0.2
United Kingdom,1876,GBR,Europe,38547534,60368305039,20.85,0.54,345.3702,8.34,6.67,4.38,0.83,0.42,0.21
United Kingdom,1877,GBR,Europe,38446680,61187168774,20.78,0.54,339.6215,8.31,6.65,4.36,0.83,0.42,0.21
United Kingdom,1878,GBR,Europe,38636362,58414010027,21.18,0.55,362.6065,8.47,6.78,4.45,0.85,0.42,0.21
United Kingdom,1879,GBR,Europe,39920882,58831016141,22.08,0.55,375.3041,8.83,7.07,4.64,0.88,0.44,0.22
United Kingdom,1880,GBR,Europe,38908730,59917752370,21.65,0.56,361.2952,8.66,6.93,4.55,0.87,0.43,0.22
United Kingdom,1881,GBR,Europe,39735238,58501012759,20.92,0.53,357.5183,8.37,6.69,4.39,0.84,0.42,0.21
United Kingdom,1882,GBR,Europe,39560286,62206644502,21.88,0.55,351.6638,8.75,7.0,4.59,0.88,0.44,0.22
United Kingdom,1883,GBR,Europe,40931615,60948085911,20.53,0.5,336.9066,8.21,6.57,4.31,0.82,0.41,0.21
United Kingdom,1884,GBR,Europe,40638972,61695611545,20.28,0.5,328.7858,8.11,6.49,4.26,0.81,0.41,0.2
United Kingdom,1885,GBR,Europe,40334190,59402333721,20.7,0.51,348.5459,8.28,6.63,4.35,0.83,0.41,0.21
United Kingdom,1886,GBR,Europe,41001282,60147022661,21.04,0.51,349.8877,8.42,6.73,4.42,0.84,0.42,0.21
United Kingdom,1887,GBR,Europe,41603230,62405882276,21.46,0.52,343.8727,8.58,6.87,4.51,0.86,0.43,0.21
United Kingdom,1888,GBR,Europe,42204477,64256958723,21.74,0.52,338.2574,8.69,6.96,4.56,0.87,0.43,0.22
United Kingdom,1889,GBR,Europe,41201780,58639558990,22.42,0.54,382.3938,8.97,7.18,4.71,0.9,0.45,0.22
United Kingdom,1890,GBR,Europe,42536754,63796959730,21.61,0.51,338.7509,8.64,6.92,4.54,0.86,0.43,0.22
United Kingdom,1891,GBR,Europe,42842449,61872050576,21.64,0.51,349.8148,8.66,6.93,4.55,0.87,0.43,0.22
United Kingdom,1892,GBR,Europe,43036489,61792466140,20.72,0.48,335.2575,8.29,6.63,4.35,0.83,0.41,0.21
United Kingdom,1893,GBR,Europe,42781637,61401710206,20.73,0.48,337.6414,8.29,6.63,4.35,0.83,0.41,0.21
United Kingdom,1894,GBR,Europe,42992319,58756079687,21.91,0.51,372.821,8.76,7.01,4.6,0.88,0.44,0.22
United Kingdom,1895,GBR,Europe,42822154,58881843870,21.71,0.51,368.7037,8.68,6.95,4.56,0.87,0.43,0.22
United Kingdom,1896,GBR,Europe,43642473,62019599715,22.64,0.52,365.0244,9.06,7.24,4.75,0.91,0.45,0.23
United Kingdom,1897,GBR,Europe,43477621,60423485629,21.2,0.49,350.8949,8.48,6.78,4.45,0.85,0.42,0.21
United Kingdom,1898,GBR,Europe,43949327,63962025929,20.95,0.48,327.5855,8.38,6.7,4.4,0.84,0.42,0.21
United Kingdom,1899,GBR,Europe,43729762,60826465899,21.94,0.5,360.6429,8.77,7.02,4.61,0.88,0.44,0.22
United Kingdom,1900,GBR,Europe,44478362,59209748156,66.21,1.49,1118.31,26.49,21.19,13.91,2.65,1.32,0.66
United Kingdom,1901,GBR,Europe,44859413,62718373638,66.89,1.49,1066.4419,26.75,21.4,14.05,2.68,1.34,0.67
United Kingdom,1902,GBR,Europe,43869064,60131190008,73.7,1.68,1225.6352,29.48,23.58,15.48,2.95,1.47,0.74
United Kingdom,1903,GBR,Europe,45306924,61556387687,71.24,1.57,1157.3312,28.5,22.8,14.96,2.85,1.42,0.71
United Kingdom,1904,GBR,Europe,44996391,62614693303,76.98,1.71,1229.5031,30.79,24.64,16.17,3.08,1.54,0.77
United Kingdom,1905,GBR,Europe,45758128,63857621643,76.49,1.67,1197.7867,30.6,24.48,16.06,3.06,1.53,0.76
United Kingdom,1906,GBR,Europe,45222517,63194053936,77.62,1.72,1228.2822,31.05,24.84,16.3,3.1,1.55,0.78
United Kingdom,1907,GBR,Europe,45337376,62482856957,81.29,1.79,1301.0064,32.52,26.01,17.07,3.25,1.63,0.81
United Kingdom,1908,GBR,Europe,46527744,62502947740,86.86,1.87,1389.7231,34.74,27.8,18.24,3.47,1.74,0.87
United Kingdom,1909,GBR,Europe,45519764,64137977314,85.43,1.88,1331.9428,34.17,27.34,17.94,3.42,1.71,0.85
United Kingdom,1910,GBR,Europe,46822229,60146359959,90.62,1.94,1506.605,36.25,29.0,19.03,3.62,1.81,0.91
United Kingdom,1911,GBR,Europe,46365016,58336828258,87.05,1.88,1492.246,34.82,27.86,18.28,3.48,1.74,0.87
United Kingdom,1912,GBR,Europe,46628740,59999800995,95.0,2.04,1583.3818,38.0,30.4,19.95,3.8,1.9,0.95
United Kingdom,1913,GBR,Europe,46451082,59667853071,92.03,1.98,1542.4301,36.81,29.45,19.33,3.68,1.84,0.92
United Kingdom,1914,GBR,Europe,47153760,62393664353,98.27,2.08,1575.0463,39.31,31.45,20.64,3.93,1.97,0.98
United Kingdom,1915,GBR,Europe,46892379,62220989223,99.25,2.12,1595.0985,39.7,31.76,20.84,3.97,1.98,0.99
United Kingdom,1916,GBR,Europe,46554083,61973852890,104.96,2.25,1693.5999,41.98,33.59,22.04,4.2,2.1,1.05
United Kingdom,1917,GBR,Europe,47198807,58429734741,101.52,2.15,1737.5233,40.61,32.49,21.32,4.06,2.03,1.02
United Kingdom,1918,GBR,Europe,46893228,62804697254,100.18,2.14,1595.054,40.07,32.06,21.04,4.01,2.0,1.0
United Kingdom,1919,GBR,Europe,48961052,60316476733,101.63,2.08,1684.8879,40.65,32.52,21.34,4.07,2.03,1.02
United Kingdom,1920,GBR,Europe,49144135,62413443773,112.36,2.29,1800.1926,44.94,35.95,23.59,4.49,2.25,1.12
United Kingdom,1921,GBR,Europe,48245159,61747391551,111.11,2.3,1799.4958,44.45,35.56,23.33,4.44,2.22,1.11
United Kingdom,1922,GBR,Europe,49095267,60434367882,115.99,2.36,1919.2218,46.39,37.12,24.36,4.64,2.32,1.16
United Kingdom,1923,GBR,Europe,48551548,59156298280,111.87,2.3,1891.0585,44.75,35.8,23.49,4.47,2.24,1.12
United Kingdom,1924,GBR,Europe,49390095,58909732032,115.15,2.33,1954.6533,46.06,36.85,24.18,4.61,2.3,1.15
United Kingdom,1925,GBR,Europe,49857175,63435522565,113.41,2.27,1787.7718,45.36,36.29,23.82,4.54,2.27,1.13
United Kingdom,1926,GBR,Europe,50339753,63968960908,126.63,2.52,1979.4898,50.65,40.52,26.59,5.07,2.53,1.27
United Kingdom,1927,GBR,Europe,49457833,62319698607,125.15,2.53,2008.131,50.06,40.05,26.28,5.01,2.5,1.25
United Kingdom,1928,GBR,Europe,50420597,58965085465,130.54,2.59,2213.8569,52.22,41.77,27.41,5.22,2.61,1.31
United Kingdom,1929,GBR,Europe,49586115,60798447112,124.18,2.5,2042.4543,49.67,39.74,26.08,4.97,2.48,1.24
United Kingdom,1930,GBR,Europe,51239077,62805686689,130.64,2.55,2080.0682,52.26,41.8,27.43,5.23,2.61,1.31
United Kingdom,1931,GBR,Europe,49494627,63118100228,133.58,2.7,2116.3919,53.43,42.75,28.05,5.34,2.67,1.34
United Kingdom,1932,GBR,Europe,50859162,59055862341,130.85,2.57,2215.67,52.34,41.87,27.48,5.23,2.62,1.31
United Kingdom,1933,GBR,Europe,51171141,58330188614,140.03,2.74,2400.6542,56.01,44.81,29.41,5.6,2.8,1.4
United Kingdom,1934,GBR,Europe,51427534,62702521462,143.5,2.79,2288.6194,57.4,45.92,30.14,5.74,2.87,1.44
United Kingdom,1935,GBR,Europe,50461965,60519500521,144.76,2.87,2392.0369,57.91,46.32,30.4,5.79,2.9,1.45
United Kingdom,1936,GBR,Europe,52338258,59892515376,144.82,2.77,2418.0211,57.93,46.34,30.41,5.79,2.9,1.45
United Kingdom,1937,GBR,Europe,50973127,58409190465,140.29,2.75,2401.7978,56.11,44.89,29.46,5.61,2.81,1.4
United Kingdom,1938,GBR,Europe,52081174,61647438358,142.34,2.73,2308.9699,56.94,45.55,29.89,5.69,2.85,1.42
United Kingdom,1939,GBR,Europe,51444334,63556065516,154.4,3.0,2429.3094,61.76,49.41,32.42,6.18,3.09,1.54
United Kingdom,1940,GBR,Europe,51813039,64209858308,142.27,2.75,2215.7634,56.91,45.53,29.88,5.69,2.85,1.42
United Kingdom,1941,GBR,Europe,52506958,61803673997,154.92,2.95,2506.5853,61.97,49.57,32.53,6.2,3.1,1.55
United Kingdom,1942,GBR,Europe,52428787,61488792552,156.85,2.99,2550.8647,62.74,50.19,32.94,6.27,3.14,1.57
United Kingdom,1943,GBR,Europe,52078523,58852246207,157.63,3.03,2678.4113,63.05,50.44,33.1,6.31,3.15,1.58
United Kingdom,1944,GBR,Europe,52291253,61700079001,165.49,3.16,2682.2001,66.2,52.96,34.75,6.62,3.31,1.65
United Kingdom,1945,GBR,Europe,53006839,60663071545,156.79,2.96,2584.6669,62.72,50.17,32.93,6.27,3.14,1.57
United Kingdom,1946,GBR,Europe,53922089,62057810625,159.25,2.95,2566.1573,63.7,50.96,33.44,6.37,3.19,1.59
United Kingdom,1947,GBR,Europe,54416934,60716779776,156.98,2.88,2585.4411,62.79,50.23,32.97,6.28,3.14,1.57
United Kingdom,1948,GBR,Europe,52861116,59805436618,164.97,3.12,2758.46,65.99,52.79,34.64,6.6,3.3,1.65
United Kingdom,1949,GBR,Europe,53715343,58913086790,163.95,3.05,2782.8549,65.58,52.46,34.43,6.56,3.28,1.64
United Kingdom,1950,GBR,Europe,53270652,60263599250,267.74,5.03,4442.8166,107.1,85.68,56.23,10.71,5.35,2.68
United Kingdom,1951,GBR,Europe,53275746,63649305822,288.6,5.42,4534.1635,115.44,92.35,60.61,11.54,5.77,2.89
United Kingdom,1952,GBR,Europe,54868399,72894810318,298.98,5.45,4101.5758,119.59,95.67,62.79,11.96,5.98,2.99
United Kingdom,1953,GBR,Europe,54929092,91227934708,284.53,5.18,3118.8703,113.81,91.05,59.75,11.38,5.69,2.85
United Kingdom,1954,GBR,Europe,54153780,100232907773,297.18,5.49,2964.8515,118.87,95.1,62.41,11.89,5.94,2.97
United Kingdom,1955,GBR,Europe,54495643,116829208029,321.48,5.9,2751.7084,128.59,102.87,67.51,12.86,6.43,3.21
United Kingdom,1956,GBR,Europe,54217199,138773774302,301.69,5.56,2174.0,120.68,96.54,63.36,12.07,6.03,3.02
United Kingdom,1957,GBR,Europe,56200907,160166332927,309.62,5.51,1933.0893,123.85,99.08,65.02,12.38,6.19,3.1
United Kingdom,1958,GBR,Europe,56701800,174259180394,318.9,5.62,1830.0205,127.56,102.05,66.97,12.76,6.38,3.19
United Kingdom,1959,GBR,Europe,55018090,200435913527,340.49,6.19,1698.7541,136.2,108.96,71.5,13.62,6.81,3.4
United Kingdom,1960,GBR,Europe,55417149,213370052875,332.49,6.0,1558.2831,133.0,106.4,69.82,13.3,6.65,3.32
United Kingdom,1961,GBR,Europe,57033390,236378618262,368.25,6.46,1557.8946,147.3,117.84,77.33,14.73,7.37,3.68
United Kingdom,1962,GBR,Europe,57353016,263520156634,357.13,6.23,1355.2164,142.85,114.28,75.0,14.29,7.14,3.57
United Kingdom,1963,GBR,Europe,56394770,297264953093,366.35,6.5,1232.3987,146.54,117.23,76.93,14.65,7.33,3.66
United Kingdom,1964,GBR,Europe,55741609,325181734735,364.08,6.53,1119.6299,145.63,116.51,76.46,14.56,7.28,3.64
United Kingdom,1965,GBR,Europe,55897615,341069701695,379.69,6.79,1113.2451,151.88,121.5,79.74,15.19,7.59,3.8
United Kingdom,1966,GBR,Europe,57300393,362758351530,394.34,6.88,1087.0499,157.73,126.19,82.81,15.77,7.89,3.94
United Kingdom,1967,GBR,Europe,57070091,411957703549,405.24,7.1,983.6832,162.09,129.68,85.1,16.21,8.1,4.05
United Kingdom,1968,GBR,Europe,56415464,421215185656,412.78,7.32,979.9735,165.11,132.09,86.68,16.51,8.26,4.13
United Kingdom,1969,GBR,Europe,57875230,472929135553,413.01,7.14,873.2924,165.2,132.16,86.73,16.52,8.26,4.13
United Kingdom,1970,GBR,Europe,56735232,511571451384,433.93,7.65,848.2318,173.57,138.86,91.13,17.36,8.68,4.34
United Kingdom,1971,GBR,Europe,58716604,546047571299,437.79,7.46,801.7401,175.12,140.09,91.94,17.51,8.76,4.38
United Kingdom,1972,GBR,Europe,57781077,583995859344,442.67,7.66,757.9965,177.07,141.65,92.96,17.71,8.85,4.43
